Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
DQN,Advanced Heuristic,27,21,Player1,43,0.458
DQN,Advanced Heuristic,22,26,Player2,57,0.895
DQN,Advanced Heuristic,27,21,Player1,42,0.392
DQN,Advanced Heuristic,25,23,Player1,51,0.461
DQN,Advanced Heuristic,27,21,Player1,43,0.39
DQN,Advanced Heuristic,25,23,Player1,51,0.469
DQN,Advanced Heuristic,18,30,Player2,41,0.45
DQN,Advanced Heuristic,25,23,Player1,51,0.424
DQN,Advanced Heuristic,25,23,Player1,51,0.457
DQN,Advanced Heuristic,32,16,Player1,34,0.403
DQN,Advanced Heuristic,19,29,Player2,47,0.475
DQN,Advanced Heuristic,30,18,Player1,35,0.451
DQN,Advanced Heuristic,32,16,Player1,34,0.419
DQN,Advanced Heuristic,16,32,Player2,38,0.688
DQN,Advanced Heuristic,36,12,Player1,44,0.455
DQN,Advanced Heuristic,36,12,Player1,44,0.436
DQN,Advanced Heuristic,32,16,Player1,34,0.357
DQN,Advanced Heuristic,26,22,Player1,37,0.702
DQN,Advanced Heuristic,9,39,Player2,25,0.255
DQN,Advanced Heuristic,20,28,Player2,47,0.579
DQN,Advanced Heuristic,26,22,Player1,37,0.653
DQN,Advanced Heuristic,11,37,Player2,37,0.808
DQN,Advanced Heuristic,14,34,Player2,55,0.565
DQN,Advanced Heuristic,25,23,Player1,51,0.362
DQN,Advanced Heuristic,27,21,Player1,43,0.357
DQN,Advanced Heuristic,18,30,Player2,41,0.32
DQN,Advanced Heuristic,17,31,Player2,41,0.456
DQN,Advanced Heuristic,16,32,Player2,38,0.632
Advanced Heuristic,DQN,31,17,Player1,34,4.946
Advanced Heuristic,DQN,35,13,Player1,31,2.64
Advanced Heuristic,DQN,35,13,Player1,31,2.097
Advanced Heuristic,DQN,31,17,Player1,34,2.222
Advanced Heuristic,DQN,32,16,Player1,32,1.965
Advanced Heuristic,DQN,35,13,Player1,31,1.941
Advanced Heuristic,DQN,37,11,Player1,32,2.002
Advanced Heuristic,DQN,35,13,Player1,31,1.995
Advanced Heuristic,DQN,35,13,Player1,31,1.791
Advanced Heuristic,DQN,35,13,Player1,31,1.864
Advanced Heuristic,DQN,35,13,Player1,31,1.594
Advanced Heuristic,DQN,34,14,Player1,34,1.555
Advanced Heuristic,DQN,28,20,Player1,37,0.893
Advanced Heuristic,DQN,35,13,Player1,31,1.468
Advanced Heuristic,DQN,35,13,Player1,35,1.441
Advanced Heuristic,DQN,29,19,Player1,47,2.075
Advanced Heuristic,DQN,35,13,Player1,31,1.485
Advanced Heuristic,DQN,34,14,Player1,34,1.402
Advanced Heuristic,DQN,35,13,Player1,35,1.547
Advanced Heuristic,DQN,35,13,Player1,31,1.488
Advanced Heuristic,DQN,35,13,Player1,31,1.384
Advanced Heuristic,DQN,35,13,Player1,31,1.486
Advanced Heuristic,DQN,35,13,Player1,31,1.414
Advanced Heuristic,DQN,35,13,Player1,35,1.687
Advanced Heuristic,DQN,34,14,Player1,34,1.539
