Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
A3C,Minimax Alpha-Beta,19,29,Player2,34,8.541
A3C,Minimax Alpha-Beta,22,26,Player2,37,10.821
A3C,Minimax Alpha-Beta,26,22,Player1,35,10.67
A3C,Minimax Alpha-Beta,13,35,Player2,38,9.736
A3C,Minimax Alpha-Beta,15,33,Player2,34,8.4
A3C,Minimax Alpha-Beta,26,22,Player1,23,5.678
A3C,Minimax Alpha-Beta,15,33,Player2,27,7.405
A3C,Minimax Alpha-Beta,19,29,Player2,41,11.069
A3C,Minimax Alpha-Beta,20,28,Player2,29,8.783
A3C,Minimax Alpha-Beta,17,31,Player2,50,11.982
A3C,Minimax Alpha-Beta,16,32,Player2,30,7.304
A3C,Minimax Alpha-Beta,20,28,Player2,31,6.815
A3C,Minimax Alpha-Beta,22,26,Player2,31,8.356
A3C,Minimax Alpha-Beta,11,37,Player2,24,6.723
A3C,Minimax Alpha-Beta,13,35,Player2,27,6.213
A3C,Minimax Alpha-Beta,18,30,Player2,38,10.767
A3C,Minimax Alpha-Beta,16,32,Player2,42,9.103
A3C,Minimax Alpha-Beta,18,30,Player2,39,9.981
A3C,Minimax Alpha-Beta,15,33,Player2,36,9.56
A3C,Minimax Alpha-Beta,17,31,Player2,33,7.968
A3C,Minimax Alpha-Beta,20,28,Player2,29,7.305
A3C,Minimax Alpha-Beta,11,37,Player2,36,8.806
A3C,Minimax Alpha-Beta,26,22,Player1,40,9.104
A3C,Minimax Alpha-Beta,16,32,Player2,43,9.202
Minimax Alpha-Beta,A3C,35,13,Player1,38,10.078
Minimax Alpha-Beta,A3C,36,12,Player1,34,7.867
Minimax Alpha-Beta,A3C,35,13,Player1,33,9.524
Minimax Alpha-Beta,A3C,33,15,Player1,34,7.861
Minimax Alpha-Beta,A3C,25,23,Player1,27,7.532
Minimax Alpha-Beta,A3C,37,11,Player1,34,7.824
A3C,Minimax Alpha-Beta,16,32,Player2,44,11.336
A3C,Minimax Alpha-Beta,20,28,Player2,31,9.763
A3C,Minimax Alpha-Beta,15,33,Player2,30,6.92
A3C,Minimax Alpha-Beta,15,33,Player2,28,6.125
A3C,Minimax Alpha-Beta,10,38,Player2,34,7.547
A3C,Minimax Alpha-Beta,19,29,Player2,40,11.3
Minimax Alpha-Beta,A3C,35,13,Player1,33,7.854
Minimax Alpha-Beta,A3C,36,12,Player1,37,8.438
Minimax Alpha-Beta,A3C,23,25,Player2,24,6.663
Minimax Alpha-Beta,A3C,27,21,Player1,27,7.209
Minimax Alpha-Beta,A3C,32,16,Player1,36,9.769
Minimax Alpha-Beta,A3C,18,30,Player2,28,7.335
Minimax Alpha-Beta,A3C,32,16,Player1,41,9.6
Minimax Alpha-Beta,A3C,27,21,Player1,34,8.967
Minimax Alpha-Beta,A3C,33,15,Player1,31,8.304
Minimax Alpha-Beta,A3C,37,11,Player1,40,9.796
Minimax Alpha-Beta,A3C,31,17,Player1,36,8.431
Minimax Alpha-Beta,A3C,36,12,Player1,31,7.879
Minimax Alpha-Beta,A3C,32,16,Player1,33,8.884
Minimax Alpha-Beta,A3C,25,23,Player1,29,8.475
Minimax Alpha-Beta,A3C,35,13,Player1,37,8.027
Minimax Alpha-Beta,A3C,34,14,Player1,34,8.624
Minimax Alpha-Beta,A3C,33,15,Player1,36,10.467
Minimax Alpha-Beta,A3C,29,19,Player1,28,6.764
Minimax Alpha-Beta,A3C,32,16,Player1,42,10.238
Minimax Alpha-Beta,A3C,29,19,Player1,29,7.43
Minimax Alpha-Beta,A3C,36,12,Player1,32,9.227
Minimax Alpha-Beta,A3C,33,15,Player1,30,7.501
Minimax Alpha-Beta,A3C,38,10,Player1,36,7.996
Minimax Alpha-Beta,A3C,34,14,Player1,32,7.808
Minimax Alpha-Beta,A3C,35,13,Player1,34,8.497
Minimax Alpha-Beta,A3C,25,23,Player1,28,8.375
Minimax Alpha-Beta,A3C,36,12,Player1,32,9.013
Minimax Alpha-Beta,A3C,35,13,Player1,38,10.132
Minimax Alpha-Beta,A3C,35,13,Player1,32,8.5
Minimax Alpha-Beta,A3C,39,9,Player1,35,8.427
Minimax Alpha-Beta,A3C,32,16,Player1,36,9.613
Minimax Alpha-Beta,A3C,29,19,Player1,28,6.71
